id,name,salary
8280,Binod,32336
8281,Gita,94955
8282,Rohit,43045
8283,Binod,112398
8284,Binod,70633
8285,Anita,69894
8286,Sita,87555
8287,Anita,101133
8288,Hari,102980
8289,Binod,72947
8290,Ram,65551
8291,Rohit,96225
8292,Kiran,55542
8293,Hari,83648
8294,Rohit,57451
8295,Anita,40860
8296,Hari,36434
8297,Kiran,116144
8298,Sita,42379
8299,Ram,31452
8300,Sita,99829
8301,Sita,53320
8302,Ram,109684
8303,Gita,117368
8304,Rohit,78872
8305,Binod,35085
8306,Ram,112453
8307,Gita,64659
8308,Kiran,119796
8309,Kiran,85422
8310,Binod,71999
8311,Ram,81847
8312,Ram,103586
8313,Rohit,37445
8314,Hari,101232
8315,Rohit,47654
8316,Gita,77617
8317,Kiran,33482
8318,Binod,33321
8319,Ram,41980
8320,Rohit,70170
8321,Kiran,82628
8322,Gita,110333
8323,Ram,60281
8324,Hari,66167
8325,Sita,34991
8326,Ram,93550
8327,Ram,111250
8328,Hari,49111
8329,Hari,45596
8330,Rohit,102351
8331,Anita,70893
8332,Binod,111580
8333,Sita,119991
8334,Binod,82330
8335,Rohit,116156
8336,Hari,65577
8337,Kiran,115349
8338,Anita,63479
8339,Binod,103727
8340,Rohit,80331
8341,Anita,32269
8342,Kiran,44190
8343,Kiran,83970
8344,Ram,57129
8345,Anita,49494
8346,Sita,56012
8347,Rohit,112179
8348,Hari,69232
8349,Ram,41099
8350,Hari,41131
8351,Hari,99117
8352,Rohit,40487
8353,Binod,105308
8354,Kiran,33079
8355,Binod,50736
8356,Sita,69869
8357,Hari,76155
8358,Anita,118733
8359,Hari,88130
8360,Hari,114547
8361,Sita,118791
8362,Rohit,71834
8363,Hari,95958
8364,Kiran,60872
8365,Hari,83017
8366,Binod,72900
8367,Kiran,39816
8368,Kiran,102863
8369,Gita,99749
8370,Gita,71969
8371,Sita,107860
8372,Rohit,116858
8373,Rohit,88996
8374,Sita,32764
8375,Ram,57747
8376,Kiran,52556
8377,Hari,118525
8378,Gita,66946
8379,Kiran,101367
8380,Ram,44511
8381,Sita,102701
8382,Rohit,79453
8383,Binod,50157
8384,Hari,44913
8385,Gita,32328
8386,Sita,80797
8387,Anita,106570
8388,Hari,119115
8389,Binod,100567
8390,Sita,109678
8391,Ram,59799
8392,Kiran,87204
8393,Hari,38817
8394,Kiran,116942
8395,Ram,60673
8396,Sita,111194
8397,Sita,33245
8398,Sita,61518
8399,Gita,77281
8400,Sita,32106
8401,Gita,110175
8402,Gita,45172
8403,Sita,75292
8404,Binod,119421
8405,Hari,92236
8406,Ram,97865
8407,Ram,99139
8408,Anita,88579
8409,Ram,114882
8410,Hari,90738
8411,Binod,110060
8412,Binod,67951
8413,Ram,51490
8414,Anita,99462
8415,Rohit,76992
8416,Gita,93798
8417,Anita,62489
8418,Rohit,41338
8419,Hari,98269
8420,Hari,84511
8421,Hari,65083
8422,Kiran,115177
8423,Kiran,74381
8424,Binod,78642
8425,Ram,112778
8426,Binod,95821
8427,Kiran,32089
8428,Rohit,92326
8429,Kiran,94311
8430,Sita,85205
8431,Kiran,86302
8432,Sita,61901
8433,Binod,39837
8434,Anita,99372
8435,Kiran,95271
8436,Binod,32142
8437,Gita,31585
8438,Rohit,52206
8439,Sita,75927
8440,Anita,61304
8441,Rohit,89221
8442,Hari,50651
8443,Ram,51003
8444,Ram,76150
8445,Kiran,97336
8446,Gita,32925
8447,Sita,95902
8448,Hari,68078
8449,Kiran,59294
8450,Kiran,85987
8451,Kiran,94383
8452,Anita,68315
8453,Sita,37301
8454,Binod,102534
8455,Anita,68615
8456,Binod,51991
8457,Rohit,65162
8458,Ram,39922
8459,Sita,87289
8460,Ram,30502
8461,Kiran,102798
8462,Kiran,108551
8463,Gita,39144
8464,Sita,37770
8465,Rohit,52051
8466,Rohit,70159
8467,Ram,78831
8468,Gita,60811
8469,Gita,82253
8470,Kiran,104478
8471,Binod,99997
8472,Anita,33517
8473,Kiran,54767
8474,Hari,80888
8475,Hari,68296
8476,Anita,96784
8477,Ram,41157
8478,Gita,111032
8479,Binod,110906
8480,Binod,78102
8481,Sita,38805
8482,Sita,91087
8483,Binod,84210
8484,Anita,93659
8485,Binod,38596
8486,Gita,40855
8487,Anita,38350
8488,Ram,40903
8489,Hari,82660
8490,Binod,42918
8491,Hari,84954
8492,Ram,90197
8493,Rohit,88606
8494,Gita,116395
8495,Rohit,93656
8496,Binod,48662
8497,Rohit,76331
8498,Ram,53559
8499,Anita,42517
8500,Rohit,106606
8501,Hari,53992
8502,Binod,42677
8503,Anita,108887
8504,Rohit,114936
8505,Hari,64651
8506,Rohit,93021
8507,Rohit,50286
8508,Ram,95703
8509,Gita,42071
8510,Rohit,56835
8511,Hari,33126
8512,Binod,107854
8513,Ram,56390
8514,Ram,109314
8515,Anita,105546
8516,Anita,46788
8517,Rohit,68977
8518,Sita,68216
8519,Binod,48952
8520,Anita,83263
8521,Rohit,71091
8522,Gita,117751
8523,Sita,50702
8524,Gita,112464
8525,Anita,85803
8526,Sita,37982
8527,Rohit,78454
8528,Rohit,86714
8529,Hari,119298
8530,Kiran,106203
8531,Gita,101933
8532,Kiran,115197
8533,Ram,117151
8534,Sita,111191
8535,Gita,92333
8536,Gita,74892
8537,Anita,85556
8538,Rohit,71893
8539,Sita,58160
8540,Kiran,81214
8541,Sita,52298
8542,Rohit,86645
8543,Hari,108471
8544,Sita,110395
8545,Ram,81871
8546,Anita,41139
8547,Sita,56030
8548,Sita,79419
8549,Kiran,89813
8550,Hari,86021
8551,Sita,39648
8552,Rohit,116306
8553,Rohit,111641
8554,Binod,32317
8555,Kiran,69886
8556,Binod,36399
8557,Gita,75216
8558,Ram,111054
8559,Rohit,51290
8560,Gita,114921
8561,Ram,45810
8562,Gita,97178
8563,Hari,100837
8564,Kiran,68789
8565,Sita,63574
8566,Ram,96281
8567,Gita,77960
8568,Binod,30076
8569,Rohit,101887
8570,Rohit,37304
8571,Anita,56764
8572,Gita,104724
8573,Rohit,81973
8574,Rohit,56823
8575,Ram,77731
8576,Kiran,79104
8577,Hari,68707
8578,Anita,55045
8579,Rohit,60380
8580,Gita,48350
8581,Sita,107288
8582,Binod,52313
8583,Binod,30667
8584,Ram,67409
8585,Kiran,65792
8586,Ram,82412
8587,Kiran,99925
8588,Gita,46999
8589,Kiran,107064
8590,Anita,96362
8591,Sita,114359
8592,Rohit,51370
8593,Binod,32420
8594,Sita,34690
8595,Rohit,58446
8596,Rohit,75644
8597,Kiran,81508
8598,Rohit,81715
8599,Sita,42560
8600,Gita,107420
8601,Gita,58439
8602,Gita,105229
8603,Hari,83459
8604,Ram,64519
8605,Sita,52091
8606,Ram,60747
8607,Anita,82636
8608,Gita,57529
8609,Ram,117479
8610,Rohit,84424
8611,Anita,63366
8612,Binod,53854
8613,Gita,111700
8614,Sita,53590
8615,Kiran,81341
8616,Anita,36500
8617,Binod,109987
8618,Hari,56343
8619,Gita,53914
8620,Rohit,60800
8621,Ram,45737
8622,Sita,92132
8623,Binod,63439
8624,Ram,100122
8625,Sita,79203
8626,Sita,79394
8627,Ram,51478
8628,Kiran,71305
8629,Sita,98195
8630,Kiran,49394
8631,Binod,85635
8632,Rohit,47012
8633,Binod,46443
8634,Gita,103852
8635,Ram,56558
8636,Hari,34599
8637,Anita,63563
8638,Ram,50258
8639,Binod,61303
8640,Kiran,104523
8641,Binod,88108
8642,Anita,96341
8643,Ram,100919
8644,Rohit,37321
8645,Kiran,100522
8646,Binod,49717
8647,Gita,41185
8648,Rohit,114395
8649,Binod,41038
8650,Binod,108268
8651,Sita,93583
8652,Anita,119721
8653,Anita,37465
8654,Binod,64256
8655,Ram,71973
8656,Rohit,97909
8657,Kiran,35428
8658,Anita,63605
8659,Rohit,76518
8660,Ram,74994
8661,Rohit,86676
8662,Kiran,70397
8663,Kiran,118224
8664,Rohit,106230
8665,Binod,83332
8666,Binod,51863
8667,Anita,112986
8668,Hari,46173
8669,Anita,95804
8670,Gita,37461
8671,Hari,103080
8672,Anita,89262
8673,Rohit,86228
8674,Kiran,73249
8675,Kiran,70348
8676,Kiran,42220
8677,Gita,79851
8678,Rohit,77419
8679,Gita,48352
8680,Hari,83292
8681,Sita,63221
8682,Hari,41036
8683,Anita,30970
8684,Binod,57259
8685,Kiran,101886
8686,Binod,114420
8687,Ram,109255
8688,Gita,50416
8689,Kiran,66035
8690,Rohit,97431
8691,Kiran,108085
8692,Anita,67831
8693,Anita,44310
8694,Sita,67859
8695,Hari,30235
8696,Binod,60815
8697,Ram,86201
8698,Kiran,41369
8699,Rohit,115164
8700,Sita,87717
8701,Anita,42876
8702,Ram,90519
8703,Binod,67123
8704,Binod,58268
8705,Ram,49183
8706,Hari,33943
8707,Gita,62903
8708,Sita,45062
8709,Hari,73050
8710,Kiran,119946
8711,Ram,51847
8712,Gita,111287
8713,Binod,81423
8714,Ram,56663
8715,Binod,51455
8716,Anita,70408
8717,Anita,62747
8718,Hari,73900
8719,Anita,87659
8720,Hari,51518
8721,Hari,45462
8722,Binod,109755
8723,Rohit,99225
8724,Binod,76315
8725,Hari,81606
8726,Hari,108091
8727,Sita,48327
8728,Kiran,47497
8729,Kiran,34966
8730,Sita,117856
8731,Rohit,66889
8732,Binod,73283
8733,Ram,86895
8734,Anita,89820
8735,Hari,64392
8736,Hari,45159
8737,Binod,47864
8738,Gita,36732
8739,Sita,54118
8740,Gita,58687
8741,Hari,47516
8742,Rohit,114473
8743,Gita,116092
8744,Hari,102039
8745,Kiran,79987
8746,Rohit,66009
8747,Binod,77704
8748,Rohit,86482
8749,Ram,41326
8750,Hari,69019
8751,Rohit,97676
8752,Sita,50482
8753,Rohit,82792
8754,Gita,35115
8755,Kiran,79876
8756,Ram,70126
8757,Gita,90745
8758,Rohit,96051
8759,Rohit,80683
8760,Sita,95942
8761,Hari,62821
8762,Gita,100490
8763,Rohit,75299
8764,Ram,44254
8765,Rohit,30336
8766,Sita,85192
8767,Sita,53466
8768,Hari,89125
8769,Ram,101068
8770,Binod,61613
8771,Binod,50220
8772,Gita,33408
8773,Sita,98340
8774,Binod,107015
8775,Rohit,32966
8776,Binod,60783
8777,Binod,49505
8778,Rohit,91392
8779,Binod,51033
8780,Binod,30977
8781,Gita,32183
8782,Rohit,68638
8783,Kiran,90666
8784,Binod,85469
8785,Anita,74038
8786,Ram,108859
8787,Anita,74006
8788,Ram,111508
8789,Anita,35329
8790,Rohit,103201
8791,Rohit,85503
8792,Hari,99372
8793,Gita,94971
8794,Rohit,35835
8795,Gita,72267
8796,Rohit,61761
8797,Ram,67807
8798,Kiran,32154
8799,Hari,68696
8800,Hari,32155
8801,Anita,117558
8802,Anita,55653
8803,Binod,78801
8804,Anita,108259
8805,Sita,112294
8806,Binod,40794
8807,Anita,73989
8808,Hari,99383
8809,Kiran,105440
8810,Gita,63004
8811,Kiran,95884
8812,Rohit,36673
8813,Sita,51551
8814,Rohit,49644
8815,Hari,70153
8816,Kiran,99031
8817,Gita,73717
8818,Anita,105658
8819,Gita,117746
8820,Anita,92821
8821,Binod,30020
8822,Gita,87566
8823,Anita,43816
8824,Rohit,98804
8825,Hari,31043
8826,Binod,97212
8827,Binod,91363
8828,Kiran,109417
8829,Hari,50504
8830,Ram,99381
8831,Binod,65250
8832,Binod,84578
8833,Binod,105811
8834,Ram,78537
8835,Rohit,115522
8836,Rohit,58753
8837,Kiran,99025
8838,Sita,119580
8839,Gita,71993
8840,Anita,100186
8841,Anita,102509
8842,Ram,90728
8843,Ram,62649
8844,Gita,97762
8845,Binod,62412
8846,Hari,112649
8847,Sita,62242
8848,Ram,69954
8849,Hari,112790
8850,Binod,103791
8851,Gita,65637
8852,Hari,47605
8853,Binod,86342
8854,Gita,63118
8855,Ram,108467
8856,Rohit,82582
8857,Anita,105985
8858,Anita,91582
8859,Anita,107487
8860,Ram,103614
8861,Anita,84743
8862,Gita,39306
8863,Kiran,67121
8864,Sita,88315
8865,Hari,88431
8866,Ram,38409
8867,Anita,60131
8868,Binod,92132
8869,Hari,100931
8870,Binod,116719
8871,Binod,50700
8872,Rohit,63932
8873,Anita,69185
8874,Kiran,42667
8875,Gita,105868
8876,Hari,93203
8877,Gita,83577
8878,Hari,116199
8879,Binod,106914
8880,Hari,83172
8881,Anita,73338
8882,Ram,52616
8883,Rohit,73619
8884,Kiran,94741
8885,Rohit,83224
8886,Gita,57842
8887,Gita,100188
8888,Ram,101730
8889,Ram,89170
8890,Sita,76848
8891,Kiran,55270
8892,Sita,98726
8893,Sita,37727
8894,Gita,45925
8895,Binod,44953
8896,Binod,67123
8897,Sita,38739
8898,Sita,43746
8899,Rohit,73995
8900,Ram,68492
8901,Hari,73456
8902,Gita,49312
8903,Ram,113321
8904,Hari,86265
8905,Gita,65547
8906,Hari,109975
8907,Kiran,77759
8908,Kiran,70786
8909,Rohit,50095
8910,Hari,107387
8911,Hari,61957
8912,Anita,75253
8913,Kiran,107421
8914,Anita,92796
8915,Kiran,48690
8916,Gita,110423
8917,Rohit,109745
8918,Binod,30424
8919,Binod,57929
8920,Rohit,30005
8921,Gita,113763
8922,Kiran,107077
8923,Hari,85001
8924,Sita,91547
8925,Kiran,105134
8926,Binod,107350
8927,Ram,77399
8928,Sita,115161
8929,Gita,56147
8930,Sita,40592
8931,Sita,59545
8932,Gita,40824
8933,Binod,99401
8934,Kiran,40810
8935,Anita,38979
8936,Rohit,89004
8937,Binod,89646
8938,Kiran,112729
8939,Kiran,46041
8940,Sita,104522
8941,Anita,64534
8942,Anita,103357
8943,Sita,95439
8944,Ram,61088
8945,Rohit,52838
8946,Anita,102028
8947,Rohit,100178
8948,Anita,51581
8949,Binod,118680
8950,Hari,69973
8951,Hari,104583
8952,Gita,47011
8953,Hari,66163
8954,Ram,50587
8955,Kiran,75845
8956,Gita,49700
8957,Sita,76197
8958,Rohit,107079
8959,Anita,51084
8960,Gita,37547
8961,Rohit,55556
8962,Hari,30008
8963,Kiran,49609
8964,Anita,118882
8965,Kiran,112326
8966,Hari,118723
8967,Ram,47868
8968,Gita,66687
8969,Rohit,97749
8970,Gita,115095
8971,Ram,106324
8972,Binod,40406
8973,Sita,43235
8974,Sita,68872
8975,Kiran,39309
8976,Hari,102910
8977,Hari,50267
8978,Anita,57694
8979,Rohit,95788
8980,Sita,86488
8981,Ram,49462
8982,Anita,72469
8983,Binod,73946
8984,Rohit,80379
8985,Kiran,99673
8986,Hari,84523
8987,Rohit,90741
8988,Kiran,37005
8989,Gita,35505
8990,Sita,109452
8991,Sita,31310
8992,Gita,100121
8993,Rohit,117096
8994,Anita,114547
8995,Ram,82327
8996,Anita,32632
8997,Anita,101607
8998,Anita,93674
8999,Sita,70269
9000,Rohit,70989
9001,Ram,106913
9002,Binod,109369
9003,Hari,47164
9004,Sita,94964
9005,Sita,56337
9006,Sita,37314
9007,Hari,36951
9008,Ram,86752
9009,Kiran,71535
9010,Rohit,90063
9011,Binod,114600
9012,Kiran,87994
9013,Hari,52667
9014,Gita,104272
9015,Gita,72422
9016,Binod,80372
9017,Kiran,64378
9018,Rohit,82842
9019,Kiran,44361
9020,Anita,39214
9021,Ram,85194
9022,Rohit,83641
9023,Ram,75876
9024,Anita,51633
9025,Rohit,92961
9026,Rohit,91066
9027,Binod,32572
9028,Gita,104915
9029,Hari,62455
9030,Gita,45672
9031,Anita,104741
9032,Ram,112513
9033,Binod,59465
9034,Gita,66924
9035,Gita,86042
9036,Kiran,74932
9037,Kiran,117481
9038,Kiran,67251
9039,Rohit,45466
9040,Kiran,85983
9041,Rohit,49622
9042,Sita,118721
9043,Binod,93331
9044,Ram,70371
9045,Binod,30460
9046,Kiran,40631
9047,Kiran,71869
9048,Rohit,41404
9049,Sita,73265
9050,Kiran,31864
9051,Hari,34432
9052,Hari,108587
9053,Hari,54885
9054,Hari,105337
9055,Hari,37111
9056,Anita,90061
9057,Rohit,56174
9058,Binod,42885
9059,Gita,112161
9060,Sita,50046
9061,Hari,99231
9062,Rohit,64771
9063,Anita,53684
9064,Rohit,75547
9065,Ram,93175
9066,Gita,53122
9067,Binod,62224
9068,Anita,72751
9069,Kiran,61676
9070,Rohit,108781
9071,Hari,57865
9072,Ram,89222
9073,Kiran,72349
9074,Ram,63668
9075,Ram,85863
9076,Binod,106786
9077,Ram,40717
9078,Rohit,105095
9079,Ram,74453
9080,Binod,103360
9081,Sita,72206
9082,Anita,88293
9083,Gita,44753
9084,Ram,86874
9085,Binod,36169
9086,Rohit,71289
9087,Hari,46151
9088,Rohit,93881
9089,Hari,53489
9090,Sita,48165
9091,Gita,65591
9092,Gita,30399
9093,Ram,32134
9094,Anita,53433
9095,Anita,34779
9096,Gita,99091
9097,Gita,32737
9098,Binod,50266
9099,Binod,49385
9100,Hari,43358
9101,Gita,80471
9102,Gita,42492
9103,Kiran,76832
9104,Kiran,95232
9105,Anita,61139
9106,Ram,59029
9107,Anita,70000
9108,Hari,87658
9109,Sita,101688
9110,Gita,99329
9111,Anita,93678
9112,Hari,103921
9113,Kiran,51321
9114,Rohit,95782
9115,Rohit,87370
9116,Binod,64021
9117,Gita,76216
9118,Rohit,117393
9119,Hari,49690
9120,Ram,46860
9121,Kiran,69243
9122,Ram,79038
9123,Hari,55431
9124,Kiran,77677
9125,Kiran,73862
9126,Hari,114726
9127,Gita,113699
9128,Anita,94415
9129,Sita,116402
9130,Gita,105234
9131,Rohit,66545
9132,Rohit,41183
9133,Anita,116137
9134,Hari,46100
9135,Anita,60331
9136,Hari,56598
9137,Sita,47508
9138,Sita,78680
9139,Sita,49259
9140,Sita,34021
9141,Binod,92603
9142,Sita,42004
9143,Sita,50032
9144,Hari,103157
9145,Hari,49431
9146,Ram,65589
9147,Gita,67357
9148,Ram,80746
9149,Ram,91976
9150,Rohit,47525
9151,Anita,30563
9152,Anita,36437
9153,Sita,99421
9154,Sita,79753
9155,Gita,54278
9156,Gita,115186
9157,Hari,103741
9158,Gita,54442
9159,Sita,101589
9160,Rohit,107846
9161,Sita,55351
9162,Sita,84768
9163,Rohit,112179
9164,Hari,106860
9165,Kiran,36955
9166,Ram,68985
9167,Kiran,40129
9168,Binod,34949
9169,Sita,50105
9170,Sita,30160
9171,Hari,49117
9172,Ram,52912
9173,Anita,103735
9174,Ram,97901
9175,Ram,68145
9176,Kiran,34256
9177,Ram,58076
9178,Ram,65962
9179,Rohit,35968
9180,Binod,62246
9181,Gita,79980
9182,Binod,115622
9183,Sita,82123
9184,Hari,88125
9185,Rohit,85495
9186,Gita,35875
9187,Gita,105668
9188,Anita,109477
9189,Kiran,79706
9190,Binod,113029
9191,Sita,115775
9192,Sita,59947
9193,Hari,99145
9194,Hari,90490
9195,Sita,78991
9196,Gita,71705
9197,Kiran,83007
9198,Ram,36012
9199,Binod,70527
9200,Rohit,87299
9201,Rohit,82937
9202,Binod,44847
9203,Ram,75877
9204,Ram,83160
9205,Ram,77984
9206,Anita,103366
9207,Anita,73895
9208,Anita,60695
9209,Kiran,34461
9210,Rohit,77062
9211,Sita,72823
9212,Rohit,81545
9213,Sita,53019
9214,Kiran,74380
9215,Binod,48757
9216,Binod,107988
9217,Ram,111985
9218,Hari,79185
9219,Ram,88783
9220,Rohit,37737
9221,Kiran,101898
9222,Anita,54261
9223,Hari,95594
9224,Binod,104671
9225,Sita,119967
9226,Hari,70387
9227,Kiran,98021
9228,Kiran,84234
9229,Anita,58684
9230,Rohit,41169
9231,Kiran,36272
9232,Anita,110543
9233,Hari,87538
9234,Binod,118190
9235,Sita,108975
9236,Sita,64657
9237,Sita,86274
9238,Binod,116071
9239,Gita,111001
9240,Binod,33068
9241,Ram,115892
9242,Rohit,57794
9243,Rohit,118793
9244,Anita,68452
9245,Anita,104973
9246,Ram,81072
9247,Anita,118425
9248,Sita,105244
9249,Anita,95432
9250,Sita,48549
9251,Kiran,66789
9252,Sita,34884
9253,Hari,36077
9254,Gita,86132
9255,Anita,109252
9256,Binod,85732
9257,Binod,39742
9258,Sita,76353
9259,Rohit,94203
9260,Binod,115565
9261,Hari,62510
9262,Hari,82573
9263,Gita,118888
9264,Rohit,83607
9265,Gita,68158
9266,Rohit,40609
9267,Sita,115713
9268,Binod,119665
9269,Sita,30630
9270,Hari,37819
9271,Hari,62027
9272,Rohit,90595
9273,Binod,94017
9274,Anita,83002
9275,Binod,50482
9276,Rohit,103972
9277,Ram,31754
9278,Binod,90950
9279,Kiran,96095
9280,Sita,100908
9281,Anita,69873
9282,Sita,73608
9283,Anita,61796
9284,Binod,70675
9285,Rohit,50558
9286,Kiran,40536
9287,Kiran,113409
9288,Binod,55897
9289,Anita,82629
9290,Hari,119217
9291,Sita,61720
9292,Hari,105230
9293,Hari,82454
9294,Binod,115614
9295,Hari,81843
9296,Rohit,42964
9297,Rohit,107542
9298,Hari,80110
9299,Gita,102883
9300,Gita,102245
9301,Rohit,112063
9302,Hari,59070
9303,Anita,73814
9304,Gita,49433
9305,Gita,96047
9306,Binod,36718
9307,Rohit,91863
9308,Ram,102416
9309,Anita,116214
9310,Hari,61005
9311,Binod,110112
9312,Hari,72609
9313,Ram,62747
9314,Rohit,32531
9315,Hari,37465
9316,Sita,118002
9317,Rohit,50265
9318,Rohit,37802
9319,Hari,72570
9320,Anita,60656
9321,Gita,100739
9322,Binod,54713
9323,Kiran,66592
9324,Gita,86813
9325,Binod,78768
9326,Ram,50259
9327,Gita,108743
9328,Kiran,50900
9329,Rohit,105942
9330,Binod,99595
9331,Hari,115635
9332,Binod,89357
9333,Gita,94041
9334,Hari,85788
9335,Rohit,105130
9336,Anita,84381
9337,Binod,96495
9338,Gita,66153
9339,Rohit,47064
9340,Hari,89855
9341,Gita,79652
9342,Ram,83957
9343,Anita,42252
9344,Kiran,33708
9345,Rohit,97855
9346,Kiran,51916
9347,Sita,108229
9348,Anita,106324
9349,Ram,75645
9350,Binod,47146
9351,Binod,52170
9352,Gita,45824
9353,Sita,78070
9354,Ram,104353
9355,Gita,85444
9356,Rohit,71917
9357,Kiran,75582
9358,Hari,59963
9359,Ram,36455
9360,Binod,76698
9361,Anita,93944
9362,Hari,31515
9363,Sita,51503
9364,Anita,104179
9365,Gita,40800
9366,Binod,48566
9367,Ram,75863
9368,Rohit,54357
9369,Binod,80345
9370,Anita,52393
9371,Binod,40256
9372,Gita,32134
9373,Sita,69173
9374,Rohit,37095
9375,Gita,93651
9376,Rohit,68929
9377,Binod,72958
9378,Sita,113236
9379,Sita,90505
9380,Rohit,37433
9381,Kiran,98062
9382,Gita,62964
9383,Hari,118617
9384,Gita,108840
9385,Kiran,47990
9386,Ram,38578
9387,Gita,98363
9388,Sita,105339
9389,Gita,53812
9390,Sita,66472
9391,Gita,107861
9392,Gita,50948
9393,Hari,58131
9394,Sita,37761
9395,Anita,90651
9396,Rohit,60165
9397,Sita,103535
9398,Binod,81953
9399,Sita,65883
9400,Rohit,98790
9401,Anita,87294
9402,Ram,66262
9403,Anita,105210
9404,Kiran,37283
9405,Ram,91105
9406,Sita,47293
9407,Gita,33413
9408,Rohit,82568
9409,Gita,33145
9410,Anita,63054
9411,Gita,88909
9412,Sita,64369
9413,Sita,79478
9414,Ram,74824
9415,Kiran,39683
9416,Ram,66364
9417,Ram,34517
9418,Hari,117015
9419,Anita,61060
9420,Kiran,66194
9421,Rohit,89128
9422,Rohit,46899
9423,Gita,61908
9424,Hari,93829
9425,Rohit,79358
9426,Gita,50119
9427,Binod,71140
9428,Ram,79469
9429,Rohit,118628
9430,Anita,35486
9431,Gita,96691
9432,Kiran,33747
9433,Binod,47738
9434,Ram,57973
9435,Hari,80990
9436,Gita,33166
9437,Rohit,72903
9438,Anita,73488
9439,Anita,68325
9440,Kiran,46140
9441,Gita,111312
9442,Ram,110636
9443,Rohit,111032
9444,Gita,86628
9445,Anita,101846
9446,Kiran,79285
9447,Anita,103568
9448,Binod,88631
9449,Hari,67643
9450,Ram,41201
9451,Sita,41999
9452,Kiran,49439
9453,Gita,50835
9454,Binod,48379
9455,Ram,69482
9456,Gita,117679
9457,Hari,104810
9458,Rohit,115378
9459,Ram,62684
9460,Kiran,109988
9461,Rohit,40595
9462,Ram,45157
9463,Gita,94691
9464,Ram,80228
9465,Sita,108232
9466,Binod,58630
9467,Kiran,68363
9468,Sita,75707
9469,Hari,38104
9470,Hari,49275
9471,Hari,57257
9472,Binod,114779
9473,Anita,91365
9474,Kiran,48225
9475,Sita,68175
9476,Rohit,87912
9477,Kiran,100023
9478,Binod,59157
9479,Binod,71342
9480,Rohit,95743
9481,Sita,72622
9482,Sita,85473
9483,Rohit,42544
9484,Gita,103510
9485,Binod,90796
9486,Binod,113569
9487,Ram,57409
9488,Rohit,103965
9489,Kiran,111951
9490,Ram,43787
9491,Binod,115996
9492,Anita,98779
9493,Sita,102390
9494,Anita,98392
9495,Sita,117929
9496,Rohit,85188
9497,Ram,67265
9498,Anita,31876
9499,Gita,115568
9500,Sita,98426
9501,Anita,49514
9502,Kiran,55491
9503,Sita,64784
9504,Binod,32835
9505,Gita,74952
9506,Rohit,89575
9507,Ram,43716
9508,Rohit,92185
9509,Sita,48858
9510,Binod,88283
9511,Sita,34123
9512,Anita,60515
9513,Anita,60149
9514,Binod,87905
9515,Gita,83133
9516,Binod,113237
9517,Ram,60280
9518,Rohit,119551
9519,Gita,106657
9520,Anita,107500
9521,Anita,53575
9522,Sita,105702
9523,Anita,92330
9524,Binod,115748
9525,Anita,98991
9526,Ram,111327
9527,Anita,42418
9528,Anita,88388
9529,Ram,43603
9530,Binod,95754
9531,Binod,103303
9532,Anita,66010
9533,Anita,40166
9534,Anita,118718
9535,Sita,117955
9536,Sita,60219
9537,Hari,62356
9538,Ram,46280
9539,Ram,99855
9540,Sita,38695
9541,Anita,102240
9542,Anita,35612
9543,Ram,75347
9544,Rohit,115684
9545,Kiran,115087
9546,Ram,32654
9547,Ram,111493
9548,Sita,35305
9549,Hari,31319
9550,Kiran,103990
9551,Sita,114277
9552,Kiran,80132
9553,Gita,92194
9554,Gita,117506
9555,Sita,68639
9556,Ram,103097
9557,Rohit,72678
9558,Rohit,97212
9559,Rohit,111942
9560,Kiran,39143
9561,Ram,97833
9562,Sita,111600
9563,Ram,81349
9564,Gita,113651
9565,Rohit,47308
9566,Binod,40851
9567,Sita,101603
9568,Ram,109168
9569,Ram,52280
9570,Binod,95957
9571,Anita,78500
9572,Kiran,81208
9573,Hari,53466
9574,Gita,69501
9575,Binod,45104
9576,Sita,113281
9577,Sita,77355
9578,Anita,108324
9579,Gita,116455
9580,Anita,118873
9581,Sita,98846
9582,Hari,108064
9583,Anita,75981
9584,Kiran,60375
9585,Binod,35333
9586,Hari,106892
9587,Rohit,44892
9588,Anita,105854
9589,Hari,118572
9590,Hari,72688
9591,Sita,51952
9592,Kiran,75895
9593,Binod,37600
9594,Rohit,53062
9595,Rohit,69252
9596,Ram,80409
9597,Ram,46764
9598,Anita,32477
9599,Sita,106059
9600,Gita,61664
9601,Anita,108349
9602,Sita,110159
9603,Kiran,83566
9604,Rohit,114651
9605,Anita,66950
9606,Binod,87288
9607,Sita,75675
9608,Ram,46255
9609,Rohit,65833
9610,Hari,100728
9611,Binod,82455
9612,Kiran,95421
9613,Gita,30895
9614,Sita,54535
9615,Ram,106856
9616,Hari,34658
9617,Anita,36187
9618,Rohit,63135
9619,Binod,50681
9620,Binod,43690
9621,Hari,75014
9622,Anita,118178
9623,Sita,78222
9624,Rohit,71267
9625,Kiran,115046
9626,Binod,32214
9627,Sita,42066
9628,Kiran,60945
9629,Hari,44771
9630,Anita,77510
9631,Ram,99344
9632,Gita,116007
9633,Ram,99923
9634,Hari,40148
9635,Gita,38868
9636,Rohit,37521
9637,Gita,78201
9638,Kiran,93839
9639,Rohit,76488
9640,Binod,89693
9641,Hari,83673
9642,Sita,82893
9643,Binod,93504
